latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-42.483013,-71.796112,319.42,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,294.09,4.13,N,0
-42.487991,-71.773445,300.85,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,283.4,3.7,N,0
-42.48497,-71.806343,297.96,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,283.32,2.3,N,0
-42.486954,-71.79734,313.87,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,293.57,4.13,N,0
-42.488949,-71.807411,311.19,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,289.31,2.12,N,0
-42.49115,-71.816574,309.25,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,283.38,2.12,N,0
-42.492996,-71.808159,304.45,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,284.88,2.12,N,0
-42.493927,-71.816132,309.73,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,284.98,3.42,N,0
-42.49514,-71.817589,307.46,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,284.84,1.9,N,0
-42.51347,-71.830048,348.82,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,289.67,8.66,N,0
-42.515419,-71.821068,329.58,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,286.07,6.42,N,0
-42.509106,-71.850128,301.86,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,281.76,1.32,N,0
-42.512081,-71.836441,300.4,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,280.92,8.66,N,0
-42.519531,-71.82151,335.37,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,280.06,7.65,N,0
-42.516006,-71.837761,302.33,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,280.12,3.36,N,0
-42.517475,-71.830978,314.28,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,279.03,3.36,N,0
-42.415817,-71.624939,322.88,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.52,4.63,N,0
-42.410091,-71.651978,333.74,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,281.45,7.26,N,0
-42.407967,-71.642265,313.92,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,278.9,3.07,N,0
-42.308292,-71.774406,307.78,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,277.06,1.26,N,0
-42.312366,-71.775055,298.09,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,278.04,1.26,N,0
-42.417332,-71.617767,302.7,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,279,4.63,N,0
-42.421322,-71.618584,344.53,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,285.9,4.63,N,0
-42.422802,-71.611557,329.32,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,279.89,5.85,N,0
-42.419876,-71.62542,315.25,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,285.17,4.63,N,0
-42.425079,-71.620552,327.35,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,289.54,2.86,N,0
-42.423744,-71.626831,319.13,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,288.71,2.86,N,0
-42.427784,-71.607758,301,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,282.16,1.86,N,0
-42.427483,-71.628891,301.78,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.11,2.86,N,0
-42.428814,-71.62262,301.01,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,283.54,2.86,N,0
-42.430145,-71.61631,298.65,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,281.4,1.86,N,0
-42.43145,-71.610168,304.66,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,284.16,1.86,N,0
-42.407486,-71.633682,298.92,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,277.71,1.36,N,0
-42.419342,-71.617569,325.81,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,282.37,5.13,N,0
-42.421047,-71.609734,327.37,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,277.87,5.13,N,0
-42.416321,-71.63147,299.47,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,282.08,2.97,N,0
-42.417812,-71.624619,316.71,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,283.4,2.97,N,0
-42.421795,-71.625519,324.93,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,289.77,2.97,N,0
-42.423206,-71.618988,347.25,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,290.32,5.13,N,0
-42.424656,-71.612328,312.91,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,278.12,5.13,N,0
-42.425575,-71.627319,311.72,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,286.29,2.08,N,0
-42.426929,-71.621071,310.8,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,286,1.92,N,0
-42.429646,-71.608528,305.66,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,284.11,2.69,N,0
-42.429283,-71.629486,298.05,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,283.01,2.08,N,0
-42.430634,-71.62323,297.77,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,282.2,1.92,N,0
-42.431973,-71.617043,302.56,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,283.94,1.92,N,0
-42.4333,-71.610893,308.69,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,284.98,2.69,N,0
-42.436974,-71.61322,330.82,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,287.81,5.24,N,0
-42.432915,-71.631981,299.33,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,284.38,1.9,N,0
-42.434261,-71.625748,307.59,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,287.12,4.64,N,0
-42.435616,-71.619484,311.33,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,285.9,4.64,N,0
-42.438332,-71.606918,316.55,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,282.38,5.24,N,0
-42.439289,-71.621811,346.83,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,296.6,4.64,N,0
-42.440689,-71.615318,333.5,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,284.44,5.24,N,0
-42.43655,-71.634491,310.36,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,286.29,1.9,N,0
-42.437893,-71.628265,314.65,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,287.78,4.64,N,0
-42.441593,-71.630455,330.96,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,287.48,4.63,N,3
-42.442986,-71.624001,317.32,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,282.11,4.63,N,3
-42.266987,-71.862755,303.23,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,276.9,1.71,N,0
-42.267765,-71.863251,308.95,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,278.49,2.84,N,0
-42.271339,-71.866264,326.34,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,282.97,2.51,N,0
-42.255505,-71.938423,313.36,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,281.28,13.75,N,0
-42.256771,-71.93264,311.29,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,280.85,13.75,N,0
-42.267178,-71.885262,298.99,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,278.78,2.67,N,0
-42.268585,-71.878853,310.04,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,280.8,2.67,N,0
-42.479622,-71.725784,295.37,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,278.93,1.28,N,0
-42.478165,-71.73259,312.2,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,290.7,3.4,N,0
-42.47546,-71.7257,326.34,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,286.34,4.61,N,0
-42.473915,-71.732941,338.22,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,299.66,6.04,N,0
-42.294872,-71.777916,303.43,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,277.68,1.67,N,0
-42.298218,-71.801315,296.3,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,275.37,0.55,N,0
-42.299736,-71.794334,295.96,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,276.27,0.55,N,0
-42.269936,-71.872673,316.61,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,283.56,2.51,N,0
-42.259098,-71.941429,339.93,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,290.11,13.75,N,0
-42.260445,-71.93528,342.29,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,289.66,13.75,N,0
-42.26199,-71.928261,337.17,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,285.18,7.23,N,0
-42.263618,-71.92083,332.74,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,284.34,7.23,N,0
-42.267879,-71.901413,322.38,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,285.64,3.58,N,0
-42.270741,-71.888351,323.29,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,283.7,2.67,N,0
-42.266479,-71.907784,309.33,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,281.17,3.2,N,0
-42.449371,-71.965065,315.88,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,282.87,2.63,N,0
-42.450809,-71.958397,314.41,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,282.99,2.63,N,0
-42.453613,-71.964996,336.32,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,284.11,19.09,N,0
-42.44722,-71.958847,299.33,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,277.51,1.93,N,0
-42.449924,-71.965866,312.24,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,282.49,2.79,N,0
-42.451374,-71.959274,313.87,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,284.26,1.93,N,0
-42.454197,-71.965752,328.09,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,283.59,12.99,N,0
-42.455585,-71.959435,303.77,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,281.09,5.78,N,0
-42.269279,-71.895035,312.08,0.57,0.43,2015-02-23,0518,N,VIIRS,n,1,282.53,3.58,N,0
-42.408741,-71.658348,297.53,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,281.53,3.03,N,0
-42.327522,-71.880531,309.69,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,283.51,1.83,N,0
-42.411251,-71.751183,299.94,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,277.51,5.62,N,0
-42.406189,-71.75515,311.75,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,278.79,5.62,N,0
-42.407387,-71.749634,334.96,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,280.93,5.62,N,0
-42.405247,-71.740189,300.87,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,276.3,1.06,N,0
-42.403542,-71.748016,301.55,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,275.83,2.39,N,0
-42.406101,-71.640068,312.09,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,278.17,1.36,N,0
-42.408123,-71.64994,295.69,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,277.73,1.12,N,0
-42.409599,-71.64315,297.3,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,278.69,1.36,N,0
-42.41177,-71.65239,335.57,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,281.32,3.82,N,0
-42.493511,-71.76741,300.31,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,279.72,13.87,N,0
-42.490967,-71.759842,331.47,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,280.41,13.87,N,0
-42.489407,-71.766953,353.1,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,297.56,13.87,N,0
-42.491905,-71.766319,345.18,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.24,12.28,N,0
-42.489437,-71.758255,341.06,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,287.67,8.44,N,0
-42.487831,-71.765785,352.36,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,294.5,12.28,N,0
-42.48378,-71.765175,319.12,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,296.49,3.1,N,0
-42.484821,-71.74057,295.11,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,280.57,0.72,N,0
-42.481365,-71.756851,308.31,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,293.39,3.17,N,0
-42.479733,-71.764526,312.18,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,294.41,3.1,N,0
-42.480621,-71.740685,302.16,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.9,3.4,N,0
-42.478954,-71.74852,309.21,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,291.02,3.08,N,0
-42.477329,-71.756149,306.09,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,290.75,3.08,N,0
-42.475731,-71.763634,316.24,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,294.2,14.59,N,0
-42.410446,-71.658478,297.44,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,282.65,3.82,N,0
-42.435204,-71.640709,300.44,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.08,1.9,N,0
-42.434734,-71.662186,302.66,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.57,2.31,N,0
-42.436153,-71.65564,297.25,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,282.63,2.26,N,0
-42.437531,-71.649261,300.43,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,285.01,2.26,N,0
-42.438877,-71.643021,309.74,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,287.74,2.78,N,0
-42.440228,-71.636772,316.59,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,289.39,2.78,N,0
-42.44128,-71.65126,327.31,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,292.38,2.26,N,0
-42.439922,-71.657532,305.91,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,283.94,2.26,N,0
-42.442616,-71.645073,317.61,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.04,2.78,N,0
-42.443958,-71.638855,311.5,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,281.3,2.78,N,0
-42.442352,-71.665649,339.16,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,294.73,9.89,N,0
-42.443718,-71.659309,347.36,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,300.29,8.68,N,0
-42.445057,-71.653107,327.15,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,281.67,8.68,N,0
-42.43959,-71.678429,299.43,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,285.13,5.84,N,0
-42.440968,-71.672066,300.17,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.19,9.89,N,0
-42.446392,-71.646935,302.77,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,278.68,1.63,N,3
-42.44202,-71.686569,338.63,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,298.2,5.84,N,0
-42.443371,-71.680298,341.32,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,291.89,5.84,N,0
-42.444752,-71.673912,347.64,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,292.02,9.89,N,0
-42.446144,-71.667473,349.41,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,286.51,9.89,N,0
-42.508125,-71.87397,299.74,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,276.48,0.56,N,0
-42.507252,-71.858635,314.68,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,279.48,3.37,N,0
-42.504303,-71.872162,315.73,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,284.15,3.55,N,0
-42.266743,-71.82431,337.67,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,279.07,4.62,N,0
-42.260838,-71.851913,297.91,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,274.46,1.18,N,0
-42.263741,-71.838364,299.47,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,276.95,2.39,N,0
-42.265202,-71.831543,315.27,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,278.8,4.62,N,0
-42.268776,-71.834633,336.1,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,282.79,33.17,N,0
-42.270309,-71.827438,347.36,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,283.7,33.17,N,0
-42.264553,-71.854362,304.37,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,278.67,1.71,N,0
-42.265827,-71.848442,306.67,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,280.25,2.66,N,0
-42.26725,-71.841797,313.58,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,281.19,2.66,N,0
-42.272266,-71.838181,350.43,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,294.49,33.17,N,0
-42.273781,-71.83107,342.65,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,300.67,33.17,N,0
-42.268246,-71.856918,302.17,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,279.53,1.71,N,0
-42.474277,-71.770424,330.52,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,301.18,14.59,N,0
-42.474819,-71.748299,319.27,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,295.91,3.08,N,0
-42.473297,-71.755432,313.5,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,292.62,3.08,N,0
-42.476429,-71.74073,323.33,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,298.97,3.4,N,0
-42.471748,-71.76265,350.72,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,301.01,14.59,N,0
-42.470276,-71.769547,354.18,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,298.19,14.59,N,0
-42.466194,-71.76902,314.79,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,283.3,3.95,N,0
-42.472256,-71.7407,336.55,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,300.73,6.04,N,0
-42.470707,-71.747963,345.04,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,302.97,9.65,N,0
-42.46925,-71.754768,344.78,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,299.09,9.65,N,0
-42.467709,-71.761971,337.11,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,288.25,3.95,N,0
-42.462162,-71.76828,297.06,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,281.95,3.95,N,0
-42.469715,-71.733009,327.15,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,282.36,6.04,N,0
-42.468132,-71.740425,322.91,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.3,6.04,N,0
-42.466618,-71.747505,347.87,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,293.23,9.65,N,0
-42.465149,-71.754349,343,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,292.71,9.65,N,0
-42.463642,-71.761375,324.42,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,286.17,3.95,N,0
-42.448154,-71.755325,295.13,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,280.9,1.48,N,0
-42.444382,-71.753349,308.38,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,281.1,2.38,N,0
-42.269489,-71.851158,306.26,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,280.62,2.66,N,0
-42.270805,-71.845032,318.67,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,281.8,2.66,N,0
-42.275326,-71.823807,303.72,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,277.41,4.45,N,0
-42.2677,-71.824989,341.23,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,280.99,7.48,N,0
-42.261684,-71.852371,303.68,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,275.89,1.25,N,0
-42.263054,-71.846115,295.62,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,277.06,1.25,N,0
-42.264603,-71.839073,302.56,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,278.22,3.33,N,0
-42.266117,-71.832184,316.15,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,279.48,3.33,N,0
-42.269646,-71.83535,338.34,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,283.64,17.65,N,0
-42.27121,-71.828239,347.65,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,286.25,24.46,N,0
-42.265381,-71.85482,300.24,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,278.12,1.78,N,0
-42.266663,-71.848976,306.99,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,280.4,1.78,N,0
-42.268078,-71.842506,314.91,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,281.71,17.65,N,0
-42.272858,-71.82074,296.58,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,276.24,24.46,N,0
-42.273094,-71.838905,350.43,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,294.82,17.65,N,0
-42.274632,-71.831894,336.8,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,301.65,24.46,N,0
-42.269051,-71.857391,302.81,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,279.64,1.78,N,0
-42.270309,-71.851639,306.25,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,280.68,1.78,N,0
-42.271629,-71.845612,319.27,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,282.17,17.65,N,0
-42.276207,-71.824707,305.88,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,277.95,24.46,N,0
-42.275211,-71.848572,349.97,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,285.36,7.42,N,0
-42.276588,-71.842285,349.31,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,281.13,7.42,N,0
-42.278065,-71.835526,329.13,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,279.35,3.51,N,0
-42.272675,-71.860161,296.1,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,278.38,2.18,N,0
-42.273937,-71.854401,305.86,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,281.36,2.18,N,0
-42.279636,-71.828354,297.89,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,278.29,3.51,N,0
-42.277554,-71.857224,313.67,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,284.29,2.18,N,0
-42.278801,-71.851501,304.56,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,279.55,7.42,N,0
-42.280224,-71.845009,295.81,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,277.57,7.42,N,0
-42.281242,-71.859726,329.32,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,284.65,6.86,N,0
-42.321842,-71.848129,302.59,0.56,0.43,2015-02-23,0518,N,VIIRS,n,1,279,1.04,N,0
-42.439693,-71.600601,328.5,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,281.97,4.44,N,3
-42.434616,-71.604813,315.5,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,290.69,2.69,N,0
-42.435963,-71.598595,340.9,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,293,5.06,N,0
-42.432289,-71.596321,314.65,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,294.3,5.06,N,0
-42.43095,-71.602486,313.52,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,292.41,2.69,N,0
-42.43364,-71.590057,325.33,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,287.46,5.06,N,0
-42.428673,-71.593765,305.47,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,286.49,3.48,N,0
-42.427353,-71.599869,301.6,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,283.2,1.64,N,0
-42.429977,-71.587715,335.62,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,292.38,3.48,N,0
-42.425148,-71.590828,302.84,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,282.03,3.48,N,0
-42.423828,-71.596901,298.03,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,279.49,1.64,N,0
-42.426426,-71.584908,333,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,284.62,3.48,N,0
-42.422855,-71.582199,295.63,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,280.09,1.24,N,0
-42.421612,-71.587936,309.84,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,281.71,1.24,N,0
-42.435375,-71.591629,302.97,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,281.35,5.02,N,0
-42.432735,-71.604118,313.31,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,292.78,3.26,N,0
-42.434048,-71.5979,331.79,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,296.94,3.26,N,0
-42.430378,-71.595528,308.99,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,289.1,3.26,N,0
-42.429085,-71.601639,310.07,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,289.25,3.26,N,0
-42.431702,-71.589279,340.92,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,294.12,5.02,N,0
-42.426796,-71.592712,301.77,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,283.33,1.57,N,0
-42.425507,-71.598793,297.74,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,279.85,1.57,N,0
-42.428082,-71.58667,326.21,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,286.39,4.49,N,0
-42.423267,-71.589653,311,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,283.53,1.57,N,0
-42.421932,-71.595947,299.04,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,279.08,1.57,N,0
-42.424503,-71.583824,325.52,0.55,0.42,2015-02-23,0518,N,VIIRS,n,1,283.4,4.49,N,0
-42.447506,-71.661156,334.53,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,284.27,8.68,N,0
-42.437851,-71.705872,316.85,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,279.2,2.8,N,0
-42.440662,-71.692856,309.43,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,285.28,3.03,N,0
-42.440113,-71.714813,315.09,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,280.49,3.47,N,3
-42.441525,-71.70826,318.31,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,285.72,3.47,N,3
-42.442947,-71.701683,301.96,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,283.56,2.89,N,0
-42.444347,-71.69519,318.6,0.55,0.43,2015-02-23,0518,N,VIIRS,n,1,285.72,2.89,N,0
-42.489166,-71.801674,296.58,0.77,0.77,2015-02-23,0700,N,VIIRS,n,1,280.61,3.73,N,0
-42.437763,-71.704231,352.94,0.78,0.78,2015-02-23,0700,N,VIIRS,n,1,284.63,23.36,N,0
-42.445072,-71.689011,297.6,0.78,0.78,2015-02-23,0700,N,VIIRS,n,1,281.51,23.36,N,0
-42.445004,-71.678711,300.84,0.78,0.78,2015-02-23,0700,N,VIIRS,n,1,282.7,4.69,N,0
-42.444935,-71.668289,315.46,0.78,0.78,2015-02-23,0700,N,VIIRS,n,1,283.77,4.69,N,0
-42.444855,-71.656822,298.9,0.78,0.78,2015-02-23,0700,N,VIIRS,n,1,281.79,5.67,N,0
-42.436443,-71.709373,367,0.78,0.78,2015-02-23,0700,N,VIIRS,h,1,287.22,34.77,N,0
